trial,choice,rt,valueLeft,valueRight,fixItem,fixTime
667,1,4410,3,2,2,210
667,1,4410,3,2,0,80
667,1,4410,3,2,1,330
667,1,4410,3,2,0,90
667,1,4410,3,2,2,420
667,1,4410,3,2,0,130
667,1,4410,3,2,1,370
667,1,4410,3,2,0,80
667,1,4410,3,2,2,1250
667,1,4410,3,2,0,70
667,1,4410,3,2,1,190
667,1,4410,3,2,0,70
667,1,4410,3,2,2,600
668,1,780,3,4,0,270
668,1,780,3,4,1,190
668,1,780,3,4,0,80
668,1,780,3,4,2,240
669,1,1420,3,3,0,200
669,1,1420,3,3,2,140
669,1,1420,3,3,0,70
669,1,1420,3,3,1,360
669,1,1420,3,3,0,90
669,1,1420,3,3,2,480
669,1,1420,3,3,0,80
670,-1,3010,3,2,0,240
670,-1,3010,3,2,2,290
670,-1,3010,3,2,0,50
670,-1,3010,3,2,1,420
670,-1,3010,3,2,0,70
670,-1,3010,3,2,2,570
670,-1,3010,3,2,0,150
670,-1,3010,3,2,1,1220
671,-1,780,3,3,0,220
671,-1,780,3,3,1,330
671,-1,780,3,3,0,80
671,-1,780,3,3,2,150
672,-1,1440,3,0,0,270
672,-1,1440,3,0,2,210
672,-1,1440,3,0,0,90
672,-1,1440,3,0,1,260
672,-1,1440,3,0,0,80
672,-1,1440,3,0,2,530
673,-1,650,3,0,0,210
673,-1,650,3,0,1,230
673,-1,650,3,0,0,70
673,-1,650,3,0,2,140
674,-1,910,3,1,0,380
674,-1,910,3,1,1,470
674,-1,910,3,1,0,60
675,1,750,3,6,0,310
675,1,750,3,6,1,140
675,1,750,3,6,0,60
675,1,750,3,6,2,240
676,1,500,3,5,0,200
676,1,500,3,5,2,300
677,-1,880,3,0,0,240
677,-1,880,3,0,1,420
677,-1,880,3,0,0,70
677,-1,880,3,0,2,150
678,-1,650,3,0,0,190
678,-1,650,3,0,1,460
679,-1,660,3,0,0,200
679,-1,660,3,0,2,190
679,-1,660,3,0,0,60
679,-1,660,3,0,1,170
679,-1,660,3,0,0,40
680,-1,910,3,2,0,270
680,-1,910,3,2,2,220
680,-1,910,3,2,0,80
680,-1,910,3,2,1,340
681,-1,550,3,2,0,180
681,-1,550,3,2,1,170
681,-1,550,3,2,0,80
681,-1,550,3,2,2,120
682,-1,970,3,1,0,240
682,-1,970,3,1,2,390
682,-1,970,3,1,0,90
682,-1,970,3,1,1,250
683,1,740,3,6,0,190
683,1,740,3,6,1,140
683,1,740,3,6,0,90
683,1,740,3,6,2,320
684,1,2110,3,3,0,230
684,1,2110,3,3,1,210
684,1,2110,3,3,0,60
684,1,2110,3,3,2,560
684,1,2110,3,3,0,80
684,1,2110,3,3,1,630
684,1,2110,3,3,0,70
684,1,2110,3,3,2,270
685,-1,1160,3,3,0,220
685,-1,1160,3,3,1,220
685,-1,1160,3,3,0,70
685,-1,1160,3,3,2,330
685,-1,1160,3,3,0,70
685,-1,1160,3,3,1,250
686,1,2280,3,5,0,210
686,1,2280,3,5,1,170
686,1,2280,3,5,0,170
686,1,2280,3,5,2,180
686,1,2280,3,5,0,70
686,1,2280,3,5,1,410
686,1,2280,3,5,0,90
686,1,2280,3,5,2,460
686,1,2280,3,5,0,160
686,1,2280,3,5,1,360
687,-1,800,3,0,0,230
687,-1,800,3,0,1,350
687,-1,800,3,0,0,80
687,-1,800,3,0,2,140
688,-1,1450,3,1,0,250
688,-1,1450,3,1,2,380
688,-1,1450,3,1,0,70
688,-1,1450,3,1,1,600
688,-1,1450,3,1,0,130
688,-1,1450,3,1,2,20
689,-1,1990,3,3,0,220
689,-1,1990,3,3,2,340
689,-1,1990,3,3,0,60
689,-1,1990,3,3,1,390
689,-1,1990,3,3,0,50
689,-1,1990,3,3,2,350
689,-1,1990,3,3,0,230
689,-1,1990,3,3,1,130
689,-1,1990,3,3,0,100
689,-1,1990,3,3,2,120
690,-1,1590,3,5,0,270
690,-1,1590,3,5,1,130
690,-1,1590,3,5,0,170
690,-1,1590,3,5,2,240
690,-1,1590,3,5,0,330
690,-1,1590,3,5,1,450
691,1,610,3,6,0,220
691,1,610,3,6,1,160
691,1,610,3,6,0,90
691,1,610,3,6,2,140
692,1,940,3,1,0,190
692,1,940,3,1,2,250
692,1,940,3,1,0,90
692,1,940,3,1,1,390
692,1,940,3,1,0,20
693,-1,730,3,0,0,270
693,-1,730,3,0,2,130
693,-1,730,3,0,0,90
693,-1,730,3,0,1,240
694,-1,860,3,2,0,220
694,-1,860,3,2,1,130
694,-1,860,3,2,0,90
694,-1,860,3,2,2,420
695,1,1110,3,2,0,230
695,1,1110,3,2,1,160
695,1,1110,3,2,0,70
695,1,1110,3,2,2,500
695,1,1110,3,2,0,100
695,1,1110,3,2,1,50
696,1,1420,3,6,0,210
696,1,1420,3,6,1,400
696,1,1420,3,6,0,80
696,1,1420,3,6,2,620
696,1,1420,3,6,0,70
696,1,1420,3,6,1,40
697,-1,560,3,5,0,270
697,-1,560,3,5,1,290
698,-1,1800,3,0,0,200
698,-1,1800,3,0,2,170
698,-1,1800,3,0,0,100
698,-1,1800,3,0,1,810
698,-1,1800,3,0,0,90
698,-1,1800,3,0,2,430
699,1,1000,3,4,0,300
699,1,1000,3,4,1,260
699,1,1000,3,4,0,80
699,1,1000,3,4,2,360
700,1,3640,3,5,0,230
700,1,3640,3,5,2,480
700,1,3640,3,5,0,90
700,1,3640,3,5,1,1200
700,1,3640,3,5,0,80
700,1,3640,3,5,2,870
700,1,3640,3,5,0,80
700,1,3640,3,5,1,610
701,-1,1190,3,1,0,190
701,-1,1190,3,1,1,190
701,-1,1190,3,1,0,80
701,-1,1190,3,1,2,520
701,-1,1190,3,1,0,70
701,-1,1190,3,1,1,140
702,-1,1260,3,2,0,220
702,-1,1260,3,2,1,280
702,-1,1260,3,2,0,200
702,-1,1260,3,2,2,420
702,-1,1260,3,2,0,70
702,-1,1260,3,2,1,70
703,-1,850,3,3,0,330
703,-1,850,3,3,1,520
704,1,6080,3,4,0,330
704,1,6080,3,4,1,160
704,1,6080,3,4,0,80
704,1,6080,3,4,2,440
704,1,6080,3,4,0,200
704,1,6080,3,4,1,520
704,1,6080,3,4,0,80
704,1,6080,3,4,2,1100
704,1,6080,3,4,0,70
704,1,6080,3,4,1,460
704,1,6080,3,4,0,80
704,1,6080,3,4,2,380
704,1,6080,3,4,0,90
704,1,6080,3,4,1,700
704,1,6080,3,4,0,80
704,1,6080,3,4,2,1190
704,1,6080,3,4,0,80
704,1,6080,3,4,1,40
705,-1,1200,3,2,0,340
705,-1,1200,3,2,1,230
705,-1,1200,3,2,0,70
705,-1,1200,3,2,2,560
706,1,1020,3,6,0,300
706,1,1020,3,6,2,140
706,1,1020,3,6,0,80
706,1,1020,3,6,1,220
706,1,1020,3,6,0,70
706,1,1020,3,6,2,210
707,1,2930,3,5,0,260
707,1,2930,3,5,1,620
707,1,2930,3,5,0,80
707,1,2930,3,5,2,450
707,1,2930,3,5,0,90
707,1,2930,3,5,1,730
707,1,2930,3,5,0,90
707,1,2930,3,5,2,610
708,1,2350,3,3,0,240
708,1,2350,3,3,2,540
708,1,2350,3,3,0,70
708,1,2350,3,3,1,900
708,1,2350,3,3,0,80
708,1,2350,3,3,2,520
709,1,1010,3,3,0,260
709,1,1010,3,3,1,220
709,1,1010,3,3,0,80
709,1,1010,3,3,2,450
710,1,990,3,6,0,220
710,1,990,3,6,1,270
710,1,990,3,6,0,70
710,1,990,3,6,2,430
711,-1,1310,3,1,0,280
711,-1,1310,3,1,1,650
711,-1,1310,3,1,0,80
711,-1,1310,3,1,2,300
712,1,6060,3,4,0,170
712,1,6060,3,4,2,420
712,1,6060,3,4,0,200
712,1,6060,3,4,1,690
712,1,6060,3,4,0,70
712,1,6060,3,4,2,610
712,1,6060,3,4,0,80
712,1,6060,3,4,1,1830
712,1,6060,3,4,0,70
712,1,6060,3,4,2,640
712,1,6060,3,4,0,60
712,1,6060,3,4,1,710
712,1,6060,3,4,0,80
712,1,6060,3,4,2,430
713,-1,2290,3,2,0,230
713,-1,2290,3,2,2,150
713,-1,2290,3,2,0,60
713,-1,2290,3,2,1,410
713,-1,2290,3,2,0,90
713,-1,2290,3,2,2,340
713,-1,2290,3,2,0,90
713,-1,2290,3,2,1,480
713,-1,2290,3,2,0,80
713,-1,2290,3,2,2,360
714,1,520,3,4,0,360
714,1,520,3,4,2,160
715,1,570,3,5,0,290
715,1,570,3,5,2,280
716,1,1640,3,6,0,930
716,1,1640,3,6,2,290
716,1,1640,3,6,0,80
716,1,1640,3,6,1,340
717,-1,1280,3,2,0,280
717,-1,1280,3,2,1,240
717,-1,1280,3,2,0,80
717,-1,1280,3,2,2,360
717,-1,1280,3,2,0,60
717,-1,1280,3,2,1,260
718,1,2300,3,5,0,260
718,1,2300,3,5,1,180
718,1,2300,3,5,0,70
718,1,2300,3,5,2,650
718,1,2300,3,5,0,270
718,1,2300,3,5,1,870
719,1,440,3,2,0,290
719,1,440,3,2,2,150
720,-1,4370,3,0,0,200
720,-1,4370,3,0,1,250
720,-1,4370,3,0,0,90
720,-1,4370,3,0,2,920
720,-1,4370,3,0,0,80
720,-1,4370,3,0,1,470
720,-1,4370,3,0,0,70
720,-1,4370,3,0,2,960
720,-1,4370,3,0,0,70
720,-1,4370,3,0,1,1120
720,-1,4370,3,0,0,80
720,-1,4370,3,0,2,60
721,1,450,3,3,0,210
721,1,450,3,3,2,190
721,1,450,3,3,0,50
722,1,1730,3,4,0,210
722,1,1730,3,4,1,230
722,1,1730,3,4,0,70
722,1,1730,3,4,2,220
722,1,1730,3,4,0,80
722,1,1730,3,4,1,230
722,1,1730,3,4,0,80
722,1,1730,3,4,2,610
723,-1,2270,3,1,0,240
723,-1,2270,3,1,2,230
723,-1,2270,3,1,0,130
723,-1,2270,3,1,1,180
723,-1,2270,3,1,0,160
723,-1,2270,3,1,2,640
723,-1,2270,3,1,0,70
723,-1,2270,3,1,1,620
724,1,1500,3,5,0,240
724,1,1500,3,5,2,220
724,1,1500,3,5,0,90
724,1,1500,3,5,1,700
724,1,1500,3,5,0,70
724,1,1500,3,5,2,180
725,1,1710,3,5,0,230
725,1,1710,3,5,1,190
725,1,1710,3,5,0,80
725,1,1710,3,5,2,620
725,1,1710,3,5,0,70
725,1,1710,3,5,1,390
725,1,1710,3,5,0,80
725,1,1710,3,5,2,50
726,-1,1000,3,3,0,300
726,-1,1000,3,3,2,300
726,-1,1000,3,3,0,70
726,-1,1000,3,3,1,250
726,-1,1000,3,3,0,80
727,-1,630,3,0,0,270
727,-1,630,3,0,2,220
727,-1,630,3,0,0,80
727,-1,630,3,0,1,60
728,1,680,3,4,0,260
728,1,680,3,4,2,180
728,1,680,3,4,0,50
728,1,680,3,4,1,190
729,-1,700,3,2,0,260
729,-1,700,3,2,1,180
729,-1,700,3,2,0,60
729,-1,700,3,2,2,200
730,-1,760,3,1,0,200
730,-1,760,3,1,2,200
730,-1,760,3,1,0,80
730,-1,760,3,1,1,280
731,-1,4900,3,3,0,200
731,-1,4900,3,3,1,340
731,-1,4900,3,3,0,70
731,-1,4900,3,3,2,460
731,-1,4900,3,3,0,80
731,-1,4900,3,3,1,1170
731,-1,4900,3,3,0,80
731,-1,4900,3,3,2,1900
731,-1,4900,3,3,0,70
731,-1,4900,3,3,1,530
732,1,1710,3,4,0,230
732,1,1710,3,4,2,280
732,1,1710,3,4,0,150
732,1,1710,3,4,1,160
732,1,1710,3,4,0,190
732,1,1710,3,4,2,700
733,-1,450,3,3,0,230
733,-1,450,3,3,1,160
733,-1,450,3,3,0,60
734,1,600,3,6,0,260
734,1,600,3,6,2,340
735,-1,1580,3,2,0,270
735,-1,1580,3,2,1,210
735,-1,1580,3,2,0,70
735,-1,1580,3,2,2,610
735,-1,1580,3,2,0,60
735,-1,1580,3,2,1,360
736,-1,2940,3,3,0,270
736,-1,2940,3,3,2,130
736,-1,2940,3,3,0,70
736,-1,2940,3,3,1,630
736,-1,2940,3,3,0,70
736,-1,2940,3,3,2,530
736,-1,2940,3,3,0,60
736,-1,2940,3,3,1,340
736,-1,2940,3,3,0,90
736,-1,2940,3,3,2,400
736,-1,2940,3,3,0,80
736,-1,2940,3,3,1,270
737,-1,740,3,1,0,240
737,-1,740,3,1,1,500
738,-1,1680,3,0,0,210
738,-1,1680,3,0,2,280
738,-1,1680,3,0,0,70
738,-1,1680,3,0,1,390
738,-1,1680,3,0,0,80
738,-1,1680,3,0,2,650
739,-1,720,3,0,0,220
739,-1,720,3,0,1,500
740,-1,1280,3,6,0,240
740,-1,1280,3,6,1,250
740,-1,1280,3,6,0,100
740,-1,1280,3,6,2,300
740,-1,1280,3,6,0,70
740,-1,1280,3,6,1,320
741,-1,1750,3,0,0,220
741,-1,1750,3,0,1,370
741,-1,1750,3,0,0,70
741,-1,1750,3,0,2,540
741,-1,1750,3,0,0,80
741,-1,1750,3,0,1,470
742,-1,1430,3,1,0,260
742,-1,1430,3,1,1,180
742,-1,1430,3,1,0,80
742,-1,1430,3,1,2,390
742,-1,1430,3,1,0,80
742,-1,1430,3,1,1,440
743,-1,690,3,3,0,240
743,-1,690,3,3,1,390
743,-1,690,3,3,0,60
744,1,1090,3,5,0,250
744,1,1090,3,5,1,220
744,1,1090,3,5,0,80
744,1,1090,3,5,2,540
745,1,620,3,4,0,210
745,1,620,3,4,2,410
746,-1,1420,3,5,0,200
746,-1,1420,3,5,2,180
746,-1,1420,3,5,0,90
746,-1,1420,3,5,1,810
746,-1,1420,3,5,0,80
746,-1,1420,3,5,2,60
747,-1,540,3,5,0,420
747,-1,540,3,5,1,120
748,1,1080,3,4,0,250
748,1,1080,3,4,1,300
748,1,1080,3,4,0,120
748,1,1080,3,4,2,370
748,1,1080,3,4,0,40
749,1,770,3,6,0,180
749,1,770,3,6,2,590
750,-1,560,3,6,0,300
750,-1,560,3,6,1,260
751,-1,4400,3,2,0,230
751,-1,4400,3,2,2,110
751,-1,4400,3,2,0,60
751,-1,4400,3,2,1,380
751,-1,4400,3,2,0,80
751,-1,4400,3,2,2,1610
751,-1,4400,3,2,0,90
751,-1,4400,3,2,1,600
751,-1,4400,3,2,0,90
751,-1,4400,3,2,2,1000
751,-1,4400,3,2,0,60
751,-1,4400,3,2,1,90
752,-1,1610,3,4,0,230
752,-1,1610,3,4,1,510
752,-1,1610,3,4,0,70
752,-1,1610,3,4,2,400
752,-1,1610,3,4,0,80
752,-1,1610,3,4,1,320
753,-1,2740,3,1,0,190
753,-1,2740,3,1,2,210
753,-1,2740,3,1,0,70
753,-1,2740,3,1,1,690
753,-1,2740,3,1,0,80
753,-1,2740,3,1,2,1160
753,-1,2740,3,1,0,250
753,-1,2740,3,1,1,90
754,1,190,3,5,0,190
755,1,780,3,6,0,90
755,1,780,3,6,1,350
755,1,780,3,6,0,80
755,1,780,3,6,2,260
756,1,2520,3,4,0,260
756,1,2520,3,4,1,340
756,1,2520,3,4,0,80
756,1,2520,3,4,2,470
756,1,2520,3,4,0,70
756,1,2520,3,4,1,520
756,1,2520,3,4,0,80
756,1,2520,3,4,2,700
757,1,1560,3,5,0,220
757,1,1560,3,5,2,220
757,1,1560,3,5,0,70
757,1,1560,3,5,1,590
757,1,1560,3,5,0,90
757,1,1560,3,5,2,370
758,1,1090,3,2,0,230
758,1,1090,3,2,2,180
758,1,1090,3,2,0,60
758,1,1090,3,2,1,620
759,1,3310,3,5,0,280
759,1,3310,3,5,1,190
759,1,3310,3,5,0,90
759,1,3310,3,5,2,200
759,1,3310,3,5,0,80
759,1,3310,3,5,1,2440
759,1,3310,3,5,0,30
760,-1,690,3,5,0,360
760,-1,690,3,5,1,330
761,-1,750,3,1,0,330
761,-1,750,3,1,1,240
761,-1,750,3,1,0,90
761,-1,750,3,1,2,90
762,-1,360,3,0,0,230
762,-1,360,3,0,2,130
763,-1,630,3,1,0,250
763,-1,630,3,1,2,380
764,-1,570,3,4,0,350
764,-1,570,3,4,1,220
765,-1,860,3,0,0,270
765,-1,860,3,0,2,230
765,-1,860,3,0,0,90
765,-1,860,3,0,1,270
766,1,1460,3,6,0,240
766,1,1460,3,6,1,220
766,1,1460,3,6,0,70
766,1,1460,3,6,2,330
766,1,1460,3,6,0,70
766,1,1460,3,6,1,510
766,1,1460,3,6,0,20
767,-1,890,3,0,0,210
767,-1,890,3,0,1,280
767,-1,890,3,0,0,60
767,-1,890,3,0,2,200
767,-1,890,3,0,0,80
767,-1,890,3,0,1,60
768,-1,2410,3,0,0,280
768,-1,2410,3,0,1,420
768,-1,2410,3,0,0,70
768,-1,2410,3,0,2,370
768,-1,2410,3,0,0,70
768,-1,2410,3,0,1,510
768,-1,2410,3,0,0,60
768,-1,2410,3,0,2,630
769,-1,3740,3,2,0,280
769,-1,3740,3,2,1,260
769,-1,3740,3,2,0,90
769,-1,3740,3,2,2,360
769,-1,3740,3,2,0,110
769,-1,3740,3,2,1,510
769,-1,3740,3,2,0,70
769,-1,3740,3,2,2,680
769,-1,3740,3,2,0,90
769,-1,3740,3,2,1,1290
770,1,490,3,5,0,250
770,1,490,3,5,2,240
771,-1,1030,3,2,0,220
771,-1,1030,3,2,1,250
771,-1,1030,3,2,0,70
771,-1,1030,3,2,2,480
771,-1,1030,3,2,0,10
772,1,310,3,1,0,230
772,1,310,3,1,2,80
773,1,760,3,3,0,260
773,1,760,3,3,2,250
773,1,760,3,3,0,250
774,1,480,3,6,0,270
774,1,480,3,6,2,210
775,-1,1300,3,1,0,220
775,-1,1300,3,1,1,160
775,-1,1300,3,1,0,80
775,-1,1300,3,1,2,840
776,-1,650,3,3,0,480
776,-1,650,3,3,1,170
777,1,1260,3,6,0,190
777,1,1260,3,6,1,280
777,1,1260,3,6,0,80
777,1,1260,3,6,2,600
777,1,1260,3,6,0,110
778,-1,1050,3,0,0,240
778,-1,1050,3,0,2,450
778,-1,1050,3,0,0,80
778,-1,1050,3,0,1,280
779,1,370,3,4,0,370
780,1,2110,3,4,0,270
780,1,2110,3,4,1,160
780,1,2110,3,4,0,100
780,1,2110,3,4,2,1580
781,-1,200,3,3,0,200
782,1,1210,3,6,0,230
782,1,1210,3,6,1,240
782,1,1210,3,6,0,70
782,1,1210,3,6,2,670
783,1,1120,3,5,0,190
783,1,1120,3,5,1,320
783,1,1120,3,5,0,60
783,1,1120,3,5,2,550
784,1,1780,3,6,0,210
784,1,1780,3,6,2,230
784,1,1780,3,6,0,80
784,1,1780,3,6,1,1120
784,1,1780,3,6,0,80
784,1,1780,3,6,2,60
785,1,1120,3,5,0,150
785,1,1120,3,5,1,460
785,1,1120,3,5,0,80
785,1,1120,3,5,2,430
786,-1,1850,3,0,0,210
786,-1,1850,3,0,1,300
786,-1,1850,3,0,0,100
786,-1,1850,3,0,2,510
786,-1,1850,3,0,0,60
786,-1,1850,3,0,1,470
786,-1,1850,3,0,0,90
786,-1,1850,3,0,2,110
787,-1,310,3,0,0,270
787,-1,310,3,0,1,40
788,-1,1330,3,5,0,260
788,-1,1330,3,5,1,150
788,-1,1330,3,5,0,70
788,-1,1330,3,5,2,240
788,-1,1330,3,5,0,70
788,-1,1330,3,5,1,540
789,-1,1370,3,2,0,210
789,-1,1370,3,2,2,380
789,-1,1370,3,2,0,230
789,-1,1370,3,2,1,550
790,-1,1260,3,4,0,250
790,-1,1260,3,4,2,180
790,-1,1260,3,4,0,80
790,-1,1260,3,4,1,700
790,-1,1260,3,4,0,50
791,1,760,3,6,0,230
791,1,760,3,6,2,180
791,1,760,3,6,0,80
791,1,760,3,6,1,270
792,1,530,3,6,0,210
792,1,530,3,6,2,320
793,-1,820,3,0,0,210
793,-1,820,3,0,1,610
794,-1,8000,3,3,0,200
794,-1,8000,3,3,1,220
794,-1,8000,3,3,0,60
794,-1,8000,3,3,2,210
794,-1,8000,3,3,0,90
794,-1,8000,3,3,1,1480
794,-1,8000,3,3,0,100
794,-1,8000,3,3,2,860
794,-1,8000,3,3,0,60
794,-1,8000,3,3,1,350
794,-1,8000,3,3,0,90
794,-1,8000,3,3,2,2800
794,-1,8000,3,3,0,70
794,-1,8000,3,3,1,540
794,-1,8000,3,3,0,220
794,-1,8000,3,3,2,470
794,-1,8000,3,3,0,90
794,-1,8000,3,3,1,90
795,-1,2620,3,2,0,200
795,-1,2620,3,2,2,130
795,-1,2620,3,2,0,70
795,-1,2620,3,2,1,350
795,-1,2620,3,2,0,80
795,-1,2620,3,2,2,540
795,-1,2620,3,2,0,110
795,-1,2620,3,2,1,1140
796,1,1320,3,0,0,230
796,1,1320,3,0,2,290
796,1,1320,3,0,0,60
796,1,1320,3,0,1,320
796,1,1320,3,0,0,60
796,1,1320,3,0,2,360
797,-1,1600,3,1,0,210
797,-1,1600,3,1,1,190
797,-1,1600,3,1,0,290
797,-1,1600,3,1,2,400
797,-1,1600,3,1,0,80
797,-1,1600,3,1,1,430
798,1,580,3,5,0,220
798,1,580,3,5,1,160
798,1,580,3,5,0,70
798,1,580,3,5,2,130
799,-1,1370,3,0,0,180
799,-1,1370,3,0,2,330
799,-1,1370,3,0,0,80
799,-1,1370,3,0,1,570
799,-1,1370,3,0,0,70
799,-1,1370,3,0,2,140
800,-1,500,3,1,0,250
800,-1,500,3,1,1,250
801,1,2190,3,5,0,260
801,1,2190,3,5,2,290
801,1,2190,3,5,0,90
801,1,2190,3,5,1,640
801,1,2190,3,5,0,70
801,1,2190,3,5,2,840
802,-1,1220,3,3,0,250
802,-1,1220,3,3,2,270
802,-1,1220,3,3,0,70
802,-1,1220,3,3,1,630
803,-1,910,3,1,0,210
803,-1,910,3,1,2,450
803,-1,910,3,1,0,80
803,-1,910,3,1,1,170
804,1,8170,3,4,0,410
804,1,8170,3,4,1,800
804,1,8170,3,4,0,230
804,1,8170,3,4,2,100
804,1,8170,3,4,0,60
804,1,8170,3,4,1,600
804,1,8170,3,4,0,80
804,1,8170,3,4,2,1230
804,1,8170,3,4,0,70
804,1,8170,3,4,1,150
804,1,8170,3,4,0,880
804,1,8170,3,4,2,660
804,1,8170,3,4,0,70
804,1,8170,3,4,1,2020
804,1,8170,3,4,0,100
804,1,8170,3,4,2,510
804,1,8170,3,4,0,80
804,1,8170,3,4,1,120
805,-1,870,3,3,0,230
805,-1,870,3,3,2,280
805,-1,870,3,3,0,90
805,-1,870,3,3,1,270
806,-1,320,3,1,0,210
806,-1,320,3,1,2,110
807,-1,1150,3,0,0,250
807,-1,1150,3,0,1,600
807,-1,1150,3,0,0,70
807,-1,1150,3,0,2,230
808,1,1320,3,6,0,300
808,1,1320,3,6,1,290
808,1,1320,3,6,0,80
808,1,1320,3,6,2,650
809,1,4440,3,4,0,260
809,1,4440,3,4,2,250
809,1,4440,3,4,0,70
809,1,4440,3,4,1,370
809,1,4440,3,4,0,180
809,1,4440,3,4,2,1320
809,1,4440,3,4,0,90
809,1,4440,3,4,1,460
809,1,4440,3,4,0,320
809,1,4440,3,4,2,1080
809,1,4440,3,4,0,40
810,-1,3790,3,2,0,260
810,-1,3790,3,2,1,190
810,-1,3790,3,2,0,80
810,-1,3790,3,2,2,660
810,-1,3790,3,2,0,70
810,-1,3790,3,2,1,300
810,-1,3790,3,2,0,80
810,-1,3790,3,2,2,870
810,-1,3790,3,2,0,70
810,-1,3790,3,2,1,1030
810,-1,3790,3,2,0,70
810,-1,3790,3,2,2,110
811,-1,2410,3,2,0,210
811,-1,2410,3,2,1,170
811,-1,2410,3,2,0,60
811,-1,2410,3,2,2,240
811,-1,2410,3,2,0,850
811,-1,2410,3,2,1,880
812,-1,1480,3,0,0,220
812,-1,1480,3,0,1,200
812,-1,1480,3,0,0,70
812,-1,1480,3,0,2,340
812,-1,1480,3,0,0,80
812,-1,1480,3,0,1,570
813,-1,1980,3,0,0,410
813,-1,1980,3,0,1,370
813,-1,1980,3,0,0,70
813,-1,1980,3,0,2,510
813,-1,1980,3,0,0,300
813,-1,1980,3,0,1,320
814,-1,1440,3,0,0,200
814,-1,1440,3,0,1,50
814,-1,1440,3,0,0,70
814,-1,1440,3,0,2,260
814,-1,1440,3,0,0,70
814,-1,1440,3,0,1,790
815,-1,620,3,6,0,240
815,-1,620,3,6,1,230
815,-1,620,3,6,0,70
815,-1,620,3,6,2,80
816,1,1120,3,6,0,230
816,1,1120,3,6,2,400
816,1,1120,3,6,0,70
816,1,1120,3,6,1,420
817,-1,440,3,1,0,220
817,-1,440,3,1,2,220
818,1,2420,3,4,0,200
818,1,2420,3,4,1,300
818,1,2420,3,4,0,70
818,1,2420,3,4,2,420
818,1,2420,3,4,0,80
818,1,2420,3,4,1,990
818,1,2420,3,4,0,60
818,1,2420,3,4,2,300
819,1,570,3,5,0,240
819,1,570,3,5,1,310
819,1,570,3,5,0,20
820,-1,320,3,1,0,290
820,-1,320,3,1,1,30
821,-1,1140,3,5,0,250
821,-1,1140,3,5,2,180
821,-1,1140,3,5,0,70
821,-1,1140,3,5,1,640
822,-1,3270,3,2,0,300
822,-1,3270,3,2,2,210
822,-1,3270,3,2,0,70
822,-1,3270,3,2,1,770
822,-1,3270,3,2,0,70
822,-1,3270,3,2,2,1090
822,-1,3270,3,2,0,70
822,-1,3270,3,2,1,690
823,1,1340,3,5,0,220
823,1,1340,3,5,1,120
823,1,1340,3,5,0,70
823,1,1340,3,5,2,340
823,1,1340,3,5,0,70
823,1,1340,3,5,1,520
824,1,330,3,2,0,330
825,1,4670,3,2,0,190
825,1,4670,3,2,1,210
825,1,4670,3,2,0,190
825,1,4670,3,2,2,610
825,1,4670,3,2,0,90
825,1,4670,3,2,1,420
825,1,4670,3,2,0,100
825,1,4670,3,2,2,1380
825,1,4670,3,2,0,200
825,1,4670,3,2,1,900
825,1,4670,3,2,0,70
825,1,4670,3,2,2,310
826,1,970,3,6,0,210
826,1,970,3,6,1,180
826,1,970,3,6,0,70
826,1,970,3,6,2,420
826,1,970,3,6,0,70
826,1,970,3,6,1,20
827,-1,1110,3,0,0,210
827,-1,1110,3,0,1,200
827,-1,1110,3,0,0,80
827,-1,1110,3,0,2,410
827,-1,1110,3,0,0,80
827,-1,1110,3,0,1,130
828,-1,1640,3,0,0,190
828,-1,1640,3,0,1,410
828,-1,1640,3,0,0,80
828,-1,1640,3,0,2,570
828,-1,1640,3,0,0,80
828,-1,1640,3,0,1,310
829,-1,700,3,3,0,220
829,-1,700,3,3,1,480
830,1,1220,3,5,0,250
830,1,1220,3,5,1,310
830,1,1220,3,5,0,110
830,1,1220,3,5,2,550
831,-1,3110,3,1,0,250
831,-1,3110,3,1,2,150
831,-1,3110,3,1,0,80
831,-1,3110,3,1,1,280
831,-1,3110,3,1,0,60
831,-1,3110,3,1,2,1320
831,-1,3110,3,1,0,70
831,-1,3110,3,1,1,700
831,-1,3110,3,1,0,70
831,-1,3110,3,1,2,130
832,-1,3270,3,0,0,230
832,-1,3270,3,0,1,270
832,-1,3270,3,0,0,80
832,-1,3270,3,0,2,480
832,-1,3270,3,0,0,50
832,-1,3270,3,0,1,550
832,-1,3270,3,0,0,80
832,-1,3270,3,0,2,600
832,-1,3270,3,0,0,110
832,-1,3270,3,0,1,820
833,1,1290,3,5,0,230
833,1,1290,3,5,1,640
833,1,1290,3,5,0,70
833,1,1290,3,5,2,350
834,1,340,3,2,0,190
834,1,340,3,2,2,150
835,-1,580,3,4,0,240
835,-1,580,3,4,1,340
836,-1,660,3,4,0,200
836,-1,660,3,4,1,390
836,-1,660,3,4,0,70
837,1,1050,3,3,0,300
837,1,1050,3,3,1,260
837,1,1050,3,3,0,80
837,1,1050,3,3,2,410
838,1,870,3,6,0,280
838,1,870,3,6,2,160
838,1,870,3,6,0,70
838,1,870,3,6,1,360
839,-1,1350,3,2,0,210
839,-1,1350,3,2,2,470
839,-1,1350,3,2,0,80
839,-1,1350,3,2,1,590
840,1,1120,3,5,0,250
840,1,1120,3,5,2,230
840,1,1120,3,5,0,90
