choice,RT,p
1,2550,0.000846223326673176
1,1310,0.00043792498730100686
1,2370,0.001428335095825187
1,540,0.014242127224770897
-1,170,0.001487769498574829
1,500,0.009749240648663327
-1,490,0.001916323424701924
-1,2770,0.0007388630660561178
-1,1470,0.0011421897777824568
-1,430,0.0016758300356204355
-1,1320,0.0018070537487839627
-1,1780,0.002420027996053587
-1,630,0.002207071478093313
-1,990,0.004708105528264526
-1,1320,0.0036220647242611744
1,320,0.006182798270959824
1,1980,0.002024677351056854
1,970,0.0063787760797899135
-1,520,0.014585557704815701
-1,350,0.0032369281175066247
-1,1530,0.002535315490113723
1,1190,0.004037709750715161
-1,940,0.004870502223281944
1,480,0.009621889465170445
-1,620,0.012491109872585657
1,1620,0.0021734392444438234
1,950,0.005436043658145092
1,2590,0.0011729183373222684
-1,830,0.007585356218597112
-1,210,0.004016717225007696
-1,2150,0.0008728748050519063
-1,750,0.009332227194653568
1,2390,0.0009339532506758022
-1,2580,0.0011834705862387763
1,520,0.005073838914372114
1,1260,0.0038103949878983516
1,1090,0.005289165670715344
1,710,0.01028278756217755
1,1060,0.003948786303681989
-1,400,0.0004771503056273526
-1,740,0.005375554475616595
-1,590,0.013196902589688007
-1,330,0.012523593079908593
1,770,0.008874171485658052
1,780,0.00829629972915651
-1,1410,0.0033525893205012557
-1,580,0.009807854432392267
1,1820,0.0015414531407753169
1,870,0.0006093082695744675
1,540,0.005174227603546286
-1,1010,0.00457197354754007
1,700,0.009053772075822322
-1,1220,0.004278339505899737
-1,4810,0.0001605468920980337
1,1960,0.002061171789587477
1,560,0.009850268301480577
-1,9510,1.1562642103215262e-05
1,730,0.0022588731986581804
1,2110,0.0018025483534961427
1,600,0.012966075068664684
-1,610,0.012730504753773329
1,480,0.009621889465170445
1,260,0.007950274867625551
-1,810,0.00799982000326293
1,550,0.005217157013193183
1,2110,0.0018025483534961427
1,770,0.008874171485658052
1,550,0.005217157013193183
1,660,0.011511166936361856
1,1000,0.006093326561644965
-1,1400,0.0033817197657782776
-1,920,0.00217968959514168
-1,1080,0.0020353866243673214
-1,510,0.014735321574222788
-1,720,0.0022576669639620497
1,630,0.012248735322130982
-1,1500,0.0010417081807467382
-1,1240,0.000464488830197624
1,4770,0.00016640400024977136
1,470,0.00953748062413911
-1,2430,0.0013536230091863919
1,810,0.005239615131643235
1,630,0.00013767415498195726
-1,300,0.010815489643977104
1,680,0.011017108683300917
1,4240,0.00029839218926112416
1,580,0.002139248972994803
1,480,0.015075709300460377
1,370,0.007772206566622215
1,680,0.00543019655398681
-1,480,0.0018818646269435323
1,690,0.010770992130737138
-1,3460,6.450057217557749e-05
1,430,0.009044896093423934
-1,1030,0.005816216624512741
-1,280,0.004619294157991255
-1,640,0.009516221538375728
-1,5460,8.968538661508102e-05
-1,1920,0.00028547584377734616
-1,3860,0.0003772089565605147
1,1010,0.00599999649966182
-1,5100,1.484320591484338e-05
-1,620,0.012491109872585657
-1,1910,0.001320173618075608
1,970,0.0021387427471860087
-1,840,0.0006191656175663575
1,2350,0.0006181665211157872
1,370,0.014116843245976137
1,2330,0.0009691380015593769
-1,2070,0.0018681941829989553
-1,920,0.004933336849606293
1,740,0.002259353594623743
1,620,0.012491109872585636
1,4740,0.00021920335581239767
1,1830,0.0023146436052455463
1,2900,0.00023926686904560826
-1,1800,0.0023773271187132166
1,1030,0.004574704465665349
-1,490,0.009692235266820013
1,620,0.012491109872585636
1,1210,0.0043497172991719965
-1,910,0.0069710890860458135
1,970,0.0051332034388680906
-1,920,0.006870678488829259
-1,960,0.005282725312550414
-1,3870,0.00037265378791900285
1,1150,0.0019645097257826273
1,1140,0.004878993236991184
1,2040,0.001055194185369494
1,540,0.0006203773123639769
-1,1240,0.004138700588499008
1,3080,0.00017537226466133433
-1,980,0.004741063435752736
-1,1440,0.002955546059087597
1,570,0.009833102568309694
1,290,0.010154405985955425
1,2700,0.0010628678386932265
-1,390,0.008272944246721689
-1,2400,0.0013904784344080739
1,390,0.014629837716250121
1,1310,0.0017991980372488016
-1,560,0.005255524472757581
1,510,0.005015952131833829
-1,450,0.00454763742615492
-1,2060,0.0018849725346164095
-1,810,0.007992639410413638
-1,730,0.009802396154990577
1,830,0.007787929181515758
1,570,0.013640265585621003
-1,360,0.013791373076654642
-1,940,0.006671737599747667
-1,1840,0.0014892946987775252
1,600,0.009735322423914554
1,410,0.014971489577988282
1,660,0.009376851399243952
-1,770,0.00887417148565806
1,1210,0.003972023169717158
1,990,0.004845332809966845
1,3050,0.0007768217801250673
1,1950,0.0020796613109449386
1,3870,0.0003748894284140833
1,2630,0.00038129278463606335
1,2310,0.0006623371915259459
-1,940,0.006671737599747667
1,710,0.01028278756217755
1,1290,0.0018197652501969759
-1,5440,0.00014234126810320032
-1,830,0.0051905558552165325
1,1500,0.002668520188323104
-1,360,0.013791373076654642
-1,570,0.0006341888545502721
-1,6870,2.5360985880786603e-05
-1,1110,0.0020052995693038813
-1,2350,0.0014541423292365127
-1,660,0.011511166936361885
1,1970,0.0011905134477224414
-1,470,0.015146443391358564
-1,870,0.0068043635133810945
1,460,0.001806354817987859
-1,340,0.0030690155478869836
1,540,0.009857994720500472
1,440,0.004447581912914261
1,320,0.012002259852462917
1,1780,0.002420027996053596
1,970,0.0051332034388680906
-1,1760,0.002463470251390774
1,1140,0.004878993236991184
1,1840,0.0014892946987775154
1,380,0.00803238384143489
1,990,0.004845332809966845
1,2400,0.0013904784344080747
-1,1470,0.002808497510626904
1,2000,0.0019888204399705644
-1,1080,0.005374402382968706
1,1170,0.004645764965281001
-1,320,0.006182798270959802
-1,980,0.002129989022638099
1,490,0.014982278359609717
1,800,0.00821286524670486
-1,940,0.0021639282917050827
1,2780,0.000989369930221178
-1,1080,0.005374402382968706
-1,1480,0.001107673426990826
1,1240,0.0018714512881295004
1,340,0.006874494539755028
-1,960,0.005282725312550414
-1,810,0.007992639410413638
1,580,0.013421991732333475
1,460,0.004641103199165463
-1,4270,0.00026042759338737323
1,1160,0.0047224360329377844
-1,1660,0.0026921450051144986
1,320,0.006182798270959824
1,500,0.014868172667420737
-1,1430,0.001291212798587948
1,1510,0.0016002354787882408
-1,1050,0.0045073898497257755
-1,3350,0.0005937575561189463
-1,1790,0.0016231086133174988
-1,2460,0.0013177426484964642
1,480,0.015075709300460377
1,700,0.005419876902529341
1,850,0.0022263964958535174
1,1200,0.0044221430304321
-1,330,0.012523593079908593
